[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], sweater ,[Time], 0.014837503433227539
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.1256122589111328
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13826489448547363
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15092158317565918
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1635756492614746
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17588043212890625
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18824267387390137
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2005324363708496
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21286416053771973
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22536993026733398
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23780512809753418
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.25019311904907227
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2622981071472168
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2745375633239746
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2869870662689209
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2995755672454834
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31182432174682617
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32422709465026855
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3364284038543701
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3487584590911865
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.36110615730285645
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3732755184173584
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3861076831817627
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3986551761627197
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.41107177734375
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4243197441101074
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.43669843673706055
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4496419429779053
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4618659019470215
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4743020534515381
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.48714590072631836
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.5004150867462158
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5127003192901611
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5250270366668701
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5373146533966064
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5496406555175781
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5619125366210938
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5740070343017578
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5861091613769531
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5982260704040527
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6103634834289551
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6225941181182861
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012569665908813477
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.025434494018554688
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03759598731994629
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04959750175476074
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.061760902404785156
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07376384735107422
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08578157424926758
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09777712821960449
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10976195335388184
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12176632881164551
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.13348150253295898
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14522600173950195
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15714406967163086
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16896581649780273
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18068623542785645
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19253230094909668
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20437240600585938
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21604204177856445
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2279050350189209
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2396101951599121
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2515981197357178
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26358795166015625
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27556586265563965
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28743457794189453
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2993762493133545
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31129026412963867
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3231925964355469
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33507251739501953
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34698033332824707
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.35877466201782227
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3706810474395752
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.38252997398376465
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.3943920135498047
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4065377712249756
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.41838932037353516
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4302558898925781
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4422569274902344
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.45419764518737793
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4661707878112793
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.47805023193359375
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4897892475128174
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5014715194702148
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5132720470428467
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5250134468078613
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5368273258209229
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5485782623291016
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.560387134552002
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5721855163574219
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.584017276763916
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5955722332000732
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.013073205947875977
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.025313138961791992
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03733563423156738
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04950904846191406
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.061681270599365234
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07392477989196777
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08613371849060059
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09846234321594238
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11037874221801758
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12256503105163574
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1345374584197998
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14672517776489258
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15869402885437012
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17075490951538086
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1826927661895752
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19472837448120117
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2065577507019043
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21854925155639648
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23046875
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24246692657470703
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2546203136444092
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2667708396911621
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2786753177642822
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2907407283782959
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30274248123168945
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3144669532775879
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32636141777038574
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33840346336364746
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3503687381744385
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.36247730255126953
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.37460827827453613
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3866910934448242
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.3987085819244385
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.41018152236938477
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.42205262184143066
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.43404293060302734
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4459497928619385
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.45794200897216797
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.47026848793029785
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4822824001312256
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4941391944885254
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5060760974884033
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5180151462554932
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5298984050750732
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5417149066925049
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5536477565765381
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5655307769775391
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5772786140441895
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5889937877655029
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6009430885314941
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.011791467666625977
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.023957014083862305
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.036058902740478516
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04819226264953613
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.060196876525878906
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07228493690490723
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.0842130184173584
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09621667861938477
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10802841186523438
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11973166465759277
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.13080239295959473
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.14171361923217773
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 83 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1524827480316162
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 84 ,[Category], shirt ,[Pred], sweater ,[Time], 0.16354799270629883
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.17465996742248535
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 86 ,[Category], shirt ,[Pred], sweater ,[Time], 0.18574929237365723
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19719910621643066
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 88 ,[Category], shirt ,[Pred], sweater ,[Time], 0.2082059383392334
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 89 ,[Category], shirt ,[Pred], sweater ,[Time], 0.21915268898010254
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23079752922058105
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2422804832458496
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2540113925933838
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2658092975616455
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2778010368347168
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28943538665771484
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3011054992675781
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31267571449279785
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32444024085998535
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3359391689300537
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3477046489715576
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3593459129333496
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3711400032043457
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.38280200958251953
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.39453601837158203
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4061853885650635
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.41791391372680664
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4294886589050293
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.441084623336792
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.45270848274230957
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.464465856552124
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.476151704788208
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48745226860046387
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.49860429763793945
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5103261470794678
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5219213962554932
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5329031944274902
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5445938110351562
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5562741756439209
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.567925214767456
