[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.01526784896850586
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26029276847839355
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2721574306488037
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28412342071533203
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29601430892944336
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3078494071960449
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31945276260375977
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33136487007141113
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34325075149536133
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.35509562492370605
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.36701130867004395
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3789513111114502
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.3908505439758301
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.4028046131134033
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.41472291946411133
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.42661404609680176
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4385228157043457
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4502828121185303
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.46225476264953613
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4741089344024658
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48590517044067383
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.49721527099609375
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5086181163787842
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5205302238464355
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5323405265808105
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5434448719024658
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5552072525024414
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5669999122619629
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5788557529449463
[train]: no. 01 ,bandwidth, 75 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.590801477432251
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.013160943984985352
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02548837661743164
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.037920236587524414
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.0502314567565918
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06262731552124023
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07497191429138184
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08739805221557617
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.1000967025756836
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11274433135986328
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.1255626678466797
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13819551467895508
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15086841583251953
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16339516639709473
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17608046531677246
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18852710723876953
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20067620277404785
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2129826545715332
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22530293464660645
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23742938041687012
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2498934268951416
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2618415355682373
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2740764617919922
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28626275062561035
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29848599433898926
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31067371368408203
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3230783939361572
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33542752265930176
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3476521968841553
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.35987234115600586
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3721427917480469
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.38483381271362305
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3973405361175537
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.40975069999694824
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.42236924171447754
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4349026679992676
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.44778966903686523
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.459963321685791
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.47228336334228516
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.48483967781066895
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.49729323387145996
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5093579292297363
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5214791297912598
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5336120128631592
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5456583499908447
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5578837394714355
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5699522495269775
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5820388793945312
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5941507816314697
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6062188148498535
[train]: no. 02 ,bandwidth, 75 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6182832717895508
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012002706527709961
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02477717399597168
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03736519813537598
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04943704605102539
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06156659126281738
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07366347312927246
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08577442169189453
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09804105758666992
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11027693748474121
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12251520156860352
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.13449573516845703
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14642858505249023
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15850520133972168
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17067313194274902
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18298697471618652
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1950371265411377
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20719099044799805
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21916961669921875
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23113012313842773
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2432267665863037
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.25545454025268555
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2676889896392822
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2799031734466553
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2920260429382324
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30405235290527344
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3159909248352051
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3279907703399658
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34003734588623047
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3520932197570801
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.36419057846069336
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3761870861053467
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3883230686187744
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.40038204193115234
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.41246747970581055
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4245305061340332
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4365103244781494
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4486696720123291
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.46085166931152344
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.47303247451782227
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4850757122039795
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.497039794921875
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5090813636779785
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5209698677062988
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.532721996307373
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5445840358734131
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5563254356384277
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5683150291442871
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5802173614501953
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5921609401702881
[train]: no. 03 ,bandwidth, 75 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6039185523986816
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.013193607330322266
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.025525808334350586
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03778958320617676
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.05025172233581543
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.0625612735748291
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07492947578430176
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08713412284851074
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09940290451049805
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.11143970489501953
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12391853332519531
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13583612442016602
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1479015350341797
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15995264053344727
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.17196083068847656
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1839890480041504
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19598937034606934
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20795869827270508
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22011661529541016
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23217368125915527
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2441082000732422
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.25603151321411133
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26796555519104004
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2798328399658203
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.291729211807251
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3036949634552002
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31534528732299805
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32721638679504395
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33916759490966797
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3511056900024414
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3629908561706543
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.37502431869506836
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.38692688941955566
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.39887404441833496
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.41037940979003906
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4224112033843994
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.43451356887817383
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.44647932052612305
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4583127498626709
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4701805114746094
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.48206043243408203
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.49391603469848633
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5057532787322998
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5176653861999512
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5295331478118896
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5415182113647461
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5534672737121582
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5652482509613037
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5764598846435547
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.588062047958374
[train]: no. 04 ,bandwidth, 75 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.6004514694213867
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.011798620223999023
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.024002790451049805
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.0359954833984375
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04802441596984863
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.059999704360961914
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07210111618041992
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08422565460205078
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09631776809692383
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10833048820495605
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.1203763484954834
[train]: no. 01 ,bandwidth, 70 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.131455659866333
